Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
IDA only,IDX,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,16.85624,16.91946,17.16814,17.48656,17.40491,17.56817,17.66089,18.03938,18.49786,19.14389,20.10637,19.73186,20.56949,21.3875,21.69147,21.62372,21.5825,21.78417,21.99542,21.8537,21.48503,22.34594,22.97446,23.56518,24.36467,25.59019,26.29789,27.03014,28.17205,29.08382,30.05676,31.13112,32.42002,33.74298,34.3989,35.20544,36.48866,37.44105,38.56855,40.1797,41.67455,42.68429,44.00604,44.88017,45.4249,46.05921,47.2605,47.36584,48.26444,48.37439,
Isle of Man,IMN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,23.84013939,24.32078934,24.80488014,,25.52660942,25.69186974,26.27189064,26.65789032,,28.86434937,30.32398987,31.84692001,33.84989166,35.23992157,,37.34516907,36.95996094,37.04040909,37.20162964,,,,45.34304047,45.65306091,45.35134888,45.28039932,45.82965088,,43.03517914,44.87197876,45.15169907,47.07345963,49.62504959,51.37184906,53.96905899,54.88293839,57.27587128,60.35649109,59.61365128,63.11619949,66.2507019,69.01283264,68.75911713,74.1415329,73.8656311,75.09179688,73.47688293,74.37950897,73.79296875,
Not classified,INX,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,73.74188232,76.1690979,80.81555939,83.87931061,87.11199951,89.45365143,90.9370575,91.59928894,91.82550812,92.20968628,93.75791168,96.81292725,98.44538879,99.46376038,100.0348892,99.58722687,99.45858002,98.68408203,97.49057007,97.19016266,98.18302155,100.6810989,109.2015686,110.8167038,111.2506409,110.5717468,111.9428787,102.0849075,104.8768692,105.1223679,105.2172318,106.364212,107.8529968,109.4098816,109.7843018,109.6034393,111.2344971,111.2939682,114.392662,118.0969086,115.8337326,117.7521896,,116.7390976,116.9898682,117.028717,125.3071213,154.9082947,,
"Iran, Islamic Rep.",IRN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,26.09918022,34.50117874,36.83012009,39.51496887,43.34275818,46.32315063,48.71949005,,,,,,,,44.09083176,,,48.85734177,,53.47068024,54.67292023,57.52487946,61.70954895,65.8506012,68.42017365,,72.85920715,,76.89160919,77.50984955,76.85192871,77.53507996,77.40444946,77.4774704,77.23351288,78.49475098,78.09741211,81.01423645,82.16120911,80.58795929,82.99124908,84.9821167,83.83139801,85.27626038,85.86942291,86.86631775,86.31149292,,,
Iraq,IRQ,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,23.52586937,24.55459976,27.4811306,29.93815041,34.42626953,36.15539169,38.75503922,44.16987991,49.20872879,53.15390015,53.3203392,54.45038986,49.89218903,48.0528717,49.24206161,50.51192856,49.07849884,47.50671005,46.56478119,,,,41.21189117,,,39.00484085,,,34.90346909,37.78887939,37.87537003,,42.40169907,47.80335999,,,53.91691971,,,,,,,,,,,,,
Iceland,ISL,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,80.12185669,81.51843262,,,79.92080688,81.52433777,83.37055206,82.63867188,84.40769958,81.05001831,85.70188141,87.337677,88.13968658,89.81336212,92.05420685,93.52178955,95.94696045,95.19233704,96.78359222,98.17893219,99.56746674,101.5270462,102.5821075,102.4976196,102.7615509,103.2049332,,111.3811569,108.0793304,106.4570618,106.85923,111.9558716,116.3761826,110.0861816,111.2472534,111.0056,109.5019989,108.58461,106.5138168,107.3143463,106.6503067,110.00914,118.2447891,118.6156769,119.0788803,117.6290131,117.5167084,117.9799423,,
Israel,ISR,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,,,76.38282776,77.5716095,77.59558105,77.71092224,78.37660217,79.70462799,80.96528625,82.98789978,84.36387634,86.92186737,89.32872009,90.68901062,91.5714035,89.80834961,90.11904907,90.50309753,90.98222351,89.75348663,91.24884796,92.81900024,92.23853302,91.36312103,91.01040649,90.54559326,,,101.4273605,104.162178,105.134758,107.248497,106.648941,105.7283096,105.9618378,106.1162415,105.4911118,104.0823517,103.175209,103.2308273,102.858223,102.2227936,102.693222,103.0233536,103.6597519,105.233078,105.0845566,105.5570602,,
Italy,ITA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,59.88758087,62.23571014,64.66635895,66.50501251,67.30233002,70.24124908,71.81147003,72.69928741,72.63542938,72.36599731,72.17299652,72.04524994,72.57134247,73.07215118,73.82852936,74.94608307,76.16507721,77.3732605,78.53617859,80.30145264,81.03077698,82.28861237,83.43572235,87.45623016,88.63999176,89.54756927,90.32009125,90.6277771,92.05657196,93.0541687,96.09915924,98.14539337,99.12857056,99.01792908,99.28780365,100.0531235,100.4699783,101.1009674,101.4165497,102.9038162,103.3315735,102.0333405,102.408989,102.2810593,102.2562714,101.6623535,101.2704086,101.3531036,,
Jamaica,JAM,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,,,52.8910408,47.6803093,55.92026138,58.62572098,60.5177803,,64.42362976,68.82305908,66.95654297,63.02415085,63.11851883,61.08089828,61.90890121,59.99444962,60.59257126,64.54279327,63.92692184,,68.94580841,,65.40796661,,,,,,86.43035889,85.28746033,84.54173279,84.5849762,84.67240906,89.93257141,89.65286255,,92.33161163,93.57669067,94.52803802,91.771698,91.62792206,,82.48216248,82.19750977,80.908638,83.7769165,81.42778015,82.2886734,85.35462952,
Jordan,JOR,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,45.38066864,45.07400131,47.36547852,50.91476822,55.78884125,61.5092392,66.01540375,70.42315674,73.1383667,74.31051636,75.42608643,76.58318329,77.0708313,77.22402191,78.34638977,75.27081299,73.90255737,73.46896362,72.6190567,73.47927856,75.58538055,77.93665314,78.10224152,79.22712708,,81.50971985,,,82.41570282,82.2307663,,84.82689667,85.26035309,84.63469696,84.40345764,85.33641052,85.39079285,85.90466309,,80.08052063,77.60733795,74.18640137,71.05885315,69.13018036,,,62.63220978,63.11653137,65.19397736,
Japan,JPN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kazakhstan,KAZ,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,,,,,,,,,,,94.0508728,,,,,101.5706329,,,102.1727676,101.1496735,98.84223175,97.55895233,95.46701813,93.90306854,,,92.01924133,90.37065887,93.37832642,93.70327759,,,,,,99.94946289,,,,98.47992706,99.90897369,102.2144928,102.8738174,106.5911789,110.3012695,113.2500229,114.1974335,114.2437134,113.2275314,
Kenya,KEN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,16.42778015,17.1171608,18.12479019,18.72714996,19.96594048,21.30699921,23.63998032,24.17103004,25.85602951,26.71742058,29.60917091,28.91263008,28.83073044,30.05077934,31.46747017,38.97296906,38.40224075,40.38431931,39.71622849,,,,,,,,,,,37.98212814,38.78356934,39.89260864,40.51174927,42.54299927,46.42583847,46.99057007,48.77145004,50.77267075,56.59352112,56.76036835,,,,,,,,,,,
Kyrgyz Republic,KGZ,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,,,,,,,,,,,108.0997772,,,,,110.9393311,,,106.6038818,105.0186234,102.3978271,100.4749985,96.5245285,90.79962921,88.1220932,77.58585358,,,83.93000793,84.75100708,85.71148682,84.79638672,89.81105042,88.27754974,86.5827713,86.48522949,86.22440338,,86.83522034,87.57794952,87.50063324,88.37130737,89.02770233,90.85202789,91.06977081,93.8347168,93.88858032,95.05480957,96.36685181,
Cambodia,KHM,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,8.41411972,9.75494957,,,,,,,,,,,,,,,,,,,27.19733047,,,,,,,18.00349045,16.59750938,17.28544998,18.92894936,22.92682076,27.50210953,31.32074928,,39.73841095,42.69073868,45.21588135,,,,,,,,,,,,
Kiribati,KIR,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,11.30780983,11.93552971,11.97155952,12.22542953,12.8674202,13.04864025,,14.96488953,18.82863998,23.50661087,27.72097015,21.63023949,21.45524025,21.33558083,23.17835999,24.73530006,26.93925095,30.2621994,32.40314102,36.465271,37.36468887,36.57086945,39.18981934,,39.9503212,39.93130875,43.85734177,,47.09109879,58.25592041,63.52682114,77.52780914,82.52015686,88.42923737,88.97511292,89.02796936,87.90701294,87.99298096,86.96598816,,,,,,,,,,,,
St. Kitts and Nevis,KNA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,66.02700043,69.18891907,69.88011932,72.02567291,76.83453369,77.82302856,,,83.27335358,83.57698822,,,,,,,111.9511566,103.2689133,100.6886673,97.13201904,92.90644836,94.89279938,,111.9584122,109.2716904,106.0606079,106.2638702,104.7537766,89.02084351,116.3954315,107.1866608,107.8691025,106.9142075,,,,
"Korea, Rep.",KOR,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,38.99605942,42.64764023,45.86647034,49.72827148,53.55078888,57.95661163,62.12215042,65.5421524,69.61734772,75.68464661,81.03746033,81.81230927,83.53072357,87.89958954,90.08705902,92.18093872,94.36012268,92.75531769,92.99983978,92.8971405,92.21611786,91.81614685,93.79379272,97.17899323,98.69451904,100.8120804,99.21933746,97.10823822,96.30731964,95.9592514,95.61708832,95.80931091,96.493927,97.19229889,97.06839752,95.80760193,95.24726105,95.04554749,95.97579193,96.36495972,96.8976593,97.80175781,99.36505127,99.86733246,100.0077972,100.4850464,100.3382492,98.50636292,,
Kuwait,KWT,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,64.48124695,63.54613876,62.52853012,62.07609177,63.06502914,65.70355225,74.56523895,76.2922287,77.77098083,79.6934967,82.1679306,83.72750092,85.99211121,88.32739258,90.11519623,90.96539307,87.74172211,86.25392914,84.61402893,83.74636841,,53.02550888,61.09260178,71.92014313,84.47368622,95.34414673,94.94374847,93.34966278,92.37375641,91.08805847,91.44888306,,98.20832825,102.3640976,109.6014175,104.9908524,102.9927216,99.24891663,97.71626282,97.87177277,97.0526123,96.44032288,95.06651306,93.89048767,97.82772064,,,,,
Latin America & Caribbean (excluding high income),LAC,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,26.03703,27.25814,30.45057,32.7017,38.24714,40.32623,43.42823,46.10502,47.49699,71.31303,72.4007,73.14108,74.16761,74.81636,75.63396,52.82366,76.74731,76.86522,76.99003,77.03777,76.9092,76.80372,77.39703,77.7865,78.37506,79.27751,80.57926,81.25387,82.80806,84.0034,85.31558,86.12071,87.33299,85.03342,86.32758,86.64636,86.43691,85.97579,87.30695,88.1932,89.45183,89.50324,89.30032,94.03814,94.08935,94.50394,95.5082,95.73774,97.57728,97.96477,
Lao PDR,LAO,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,3.697590113,4.236780167,4.77203989,,,,11.54358006,14.92936039,17.63228035,18.40172005,19.58459091,,,20.90199089,21.29405975,21.13401985,,23.90969086,,23.16492081,,20.23440933,22.00955963,23.88031006,24.53145981,24.76264954,26.71133995,29.04154968,32.07957077,34.14220047,35.96746826,38.69087982,41.42176056,43.2256813,43.63906097,42.81393814,43.37770844,44.16450119,45.43955994,46.95800018,45.77708817,49.03110123,53.20624924,58.91762161,63.42557144,66.30924225,67.5094986,67.36177826,65.76873016,
Lebanon,LBN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,42.28693008,,42.39807129,,,,,59.55469894,,63.03536987,67.70749664,68.25695801,,,61.20383835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liberia,LBR,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,9.646769524,10.49363041,12.25702,,,16.90493011,14.95409012,,21.46858025,23.37587929,23.20749092,,,,,,,,,,,,,,,,,,,32.13116837,35.93725967,,,,,,,,,,,46.35525894,,,38.57373047,37.9034996,,,,,
Libya,LBY,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,20.84140968,23.21962929,28.6669693,36.27909088,41.81827164,50.80260849,57.83572006,61.46891022,66.45871735,68.96346283,67.38012695,,68.639328,,,71.03382874,,,,,,,,,,,,,,,,107.5885162,103.8772125,,92.44603729,97.89672089,,,,,,,,,,,,,,
St. Lucia,LCA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,,27.75428963,28.1860199,30.33601952,32.44525909,31.3592205,30.40559006,29.74151993,,31.3085804,27.07352066,30.42056084,31.5456295,31.80373955,38.01480865,41.68243027,42.9139595,,,49.38600159,53.35839844,61.95895004,68.80606079,,,,74.05796814,,71.19164276,73.9931488,74.26106262,73.72714996,74.71952057,73.84597778,77.89299011,82.44165039,87.96607971,93.28363037,94.59269714,93.82028961,92.79428864,89.47303772,87.78887939,87.53952026,88.51898956,88.53397369,88.86383057,89.3604126,89.86512756,
Latin America & Caribbean,LCN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,27.71228,28.93815,32.1276,34.37138,39.65369,41.57831,44.50959,47.09398,48.53175,71.11426,72.17021,72.91846,73.6675,74.68054,75.55812,53.96501,76.74766,76.90191,77.07052,77.05367,76.8603,77.2135,77.77008,77.67302,78.26542,79.1766,80.47356,81.18752,82.68328,83.90197,85.28891,86.13097,87.36513,85.24071,86.49435,86.80454,86.59521,86.08532,87.32305,88.1251,89.39922,89.44963,89.26774,94.0738,94.15768,94.60751,95.57336,95.78861,97.56992,97.94031,
Least developed countries: UN classification,LDC,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,13.71298,13.68163,13.84172,14.12289,14.03123,14.22732,14.26604,14.56676,15.02774,15.69802,16.6612,16.31569,17.0929,17.86352,18.23546,18.10308,18.03783,18.23332,18.39413,18.44765,18.05865,19.04637,19.84694,20.61253,21.667,23.01199,23.90355,24.65818,25.88191,26.81565,27.82249,28.95037,30.2164,30.89653,31.4374,32.15504,33.47216,34.42281,35.60342,37.35912,38.93187,39.88518,41.37821,42.9859,43.96917,44.61999,45.96686,46.00682,46.78102,46.67331,
Low income,LIC,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,19.39806,19.83016,20.34037,20.5696,20.53281,20.80227,21.10775,21.8074,22.66604,23.70712,24.57229,25.25247,25.8722,26.29028,26.43325,26.23628,25.88464,25.58229,25.45448,24.81205,24.09989,23.73881,23.20052,22.94685,23.0963,23.71659,23.7829,23.91318,24.52403,24.90319,25.39716,26.3555,27.33823,29.20471,30.74338,31.96235,33.64038,34.51601,36.13826,37.36624,38.55044,39.50227,40.47123,39.91154,40.15636,40.11914,40.22112,40.46006,40.56278,,
Liechtenstein,LIE,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.6638107,110.7614212,107.8243027,107.0110703,106.3422775,107.5661163,105.6844864,108.8792801,111.4565735,110.3738632,,115.5578308,116.1234436,116.0283737,117.0943298,112.0101624,,
Sri Lanka,LKA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,45.89537811,48.26274872,52.04502106,52.05670166,50.76964188,,47.84571075,,,,53.57323074,54.35287094,55.03305054,57.12990952,59.39268875,61.13278961,63.64554977,78.6809082,80.44564056,81.8990097,82.91162109,82.48008728,84.34950256,85.73091125,87.61636353,87.21930695,,,,,,,,,,,,,,,96.86139679,98.97299194,99.44696808,99.48948669,,,97.62885284,98.02662659,100.3352203,,
Lower middle income,LMC,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,26.61047,26.65638,27.02197,27.41952,27.60779,27.92566,28.15487,28.74091,29.26006,30.05091,31.092,31.80334,33.03331,34.68324,35.83562,36.65195,37.25855,37.45124,37.42719,37.49114,38.80237,40.3348,41.75739,43.05196,43.70092,43.88962,44.05313,44.73258,44.46939,44.11375,45.37784,46.01745,47.48656,49.1062,50.31869,51.51149,52.33554,53.68944,55.56922,55.92258,58.40523,60.52851,62.51054,63.62474,65.90488,66.31749,67.31186,66.50684,67.53172,67.51709,
Low & middle income,LMY,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,31.13645,33.1831,35.25348,36.84143,36.92455,37.55601,39.59088,41.1617,41.39669,42.99217,41.70706,40.83129,39.79248,39.7722,40.14847,38.8976,42.12299,43.10278,43.67289,43.81048,44.3695,45.63168,47.0853,48.41898,49.26918,50.48944,51.75094,52.85156,53.36571,53.62721,54.43057,54.90664,55.91909,57.0399,58.26306,59.21752,60.58927,62.45132,64.23746,65.1455,66.96088,68.33743,69.25705,70.48837,71.41724,71.5223,71.79756,71.47042,72.25205,72.41398,
Lesotho,LSO,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,10.76933002,7.162940025,7.952630043,10.70890999,,12.16147041,12.86919022,13.3833704,13.40561008,15.59187031,16.3738308,17.76236916,18.19992065,19.92642975,20.45322037,20.8261795,21.43981934,22.85955048,23.44557953,23.26527977,22.90975952,22.50394058,23.75164032,24.56010056,26.58263016,27.81225967,27.50097084,28.47694969,27.99047089,28.17958069,28.28289032,30.33210945,31.8494606,33.14897919,35.97293854,38.51556015,40.06446838,43.2737999,46.44245148,50.929039,56.26115036,59.76092148,62.17588043,60.41059113,60.21678162,60.67609024,58.51934052,62.01393127,,,
Late-demographic dividend,LTE,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,42.73803,47.99862,52.55516,55.85757,55.38765,55.80139,59.75502,60.21161,58.06217,60.28223,55.95132,52.96525,48.89564,47.00417,46.70766,42.82544,49.12124,50.93341,52.29131,52.80054,53.43015,55.4722,58.05047,60.2966,61.87634,64.58806,67.6803,69.44246,70.65535,71.30156,71.13504,70.66855,70.70137,71.07394,72.40507,74.02455,76.52749,79.84728,83.07945,85.56689,87.61844,88.36302,87.91766,89.79584,88.70622,88.22661,87.96239,88.29883,89.81225,91.02042,
Lithuania,LTU,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,106.4029007,,,97.52249146,95.00505066,91.94700623,88.83999634,84.38307953,82.86621094,84.23988342,87.64798737,90.69735718,92.61846161,94.21491241,96.91568756,99.62364197,102.2917099,105.0201721,103.0095367,104.4972382,107.0048523,106.9292908,106.1087799,104.7558823,105.0682678,106.0081635,106.1735077,108.9944077,108.1847763,107.6729279,107.4297714,108.4017563,108.2379379,,
Luxembourg,LUX,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,47.36508179,47.25772095,47.67554092,48.10480881,58.31649017,59.68906021,60.76734924,62.34061813,62.61101151,63.13656998,71.84078217,73.41973114,74.81568909,75.84432983,,76.35942078,76.17224884,70.84461975,,,,68.93274689,72.2158432,75.42949677,82.87055206,88.04383087,90.09166718,90.65242767,97.39679718,97.06419373,97.23677063,96.2585907,96.11029816,95.46379089,95.36266327,95.90557098,96.71694946,97.48297119,,101.290657,101.0224609,100.3607178,102.7363205,102.7083893,102.3193588,103.6651611,103.6550522,104.3004837,,
Latvia,LVA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,,,,,,,,,,,100.7873688,102.8733597,104.3292999,105.0171509,105.0663376,103.7604523,102.1891632,99.79409027,97.84877777,95.46250916,92.87384796,90.46282196,89.04586792,89.25631714,88.86934662,87.07849884,85.3691864,86.82959747,87.32855225,90.06597137,92.85581207,95.29273224,96.53778839,99.29524231,102.6863174,103.9654007,103.9212418,104.8975677,99.42040253,102.8221588,105.5657883,106.3448029,114.7768097,113.7069321,112.3566513,111.2968063,110.7232513,109.1557007,,
"Macao SAR, China",MAC,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,20.11861992,19.38686943,21.24901962,22.93161964,21.43969917,28.12515068,37.02217865,36.97663116,46.5984993,,,,,,,,,,,61.14693832,,72.33847809,76.30653381,,,,,,79.62162018,83.08939362,85.84938812,85.59176636,85.75592804,87.00588989,86.2536087,87.13446045,87.89656067,83.78536987,84.6400528,87.78392792,91.32930756,92.06546021,92.37996674,93.2073288,94.5390625,98.55654144,99.99272156,101.0366364,101.0366898,
St. Martin (French part),MAF,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,11.25432014,11.36526012,11.7390604,12.23544025,13.16882992,15.2987299,16.24411011,17.69920921,19.44955063,20.91130066,22.50856972,24.8358593,26.83432007,28.71692085,30.70552063,33.55123901,35.62324142,37.52259827,37.12696075,37.35488129,35.69779968,36.37923813,36.88452911,37.93490982,38.08884811,38.0743103,38.09009933,36.64820862,37.00091934,38.68384171,40.50539017,42.90879822,45.17744064,48.55310822,50.3502388,53.07535172,56.10345078,58.19758987,60.96900177,63.2908287,66.51796722,69.74756622,,,,,79.86486816,80.22619629,81.18557739,
Monaco,MCO,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.98165131,90.41329956,87.14572906,84.63749695,83.68205261,81.75505829,80.29264832,79.77570343,,82.9105835,81.59142303,81.46826172,83.44441223,85.07274628,86.88433838,88.06252289,89.32212067,88.5539093,88.23475647,88.59664154,87.98113251,87.71936798,88.19586945,88.33605194,87.32076263,86.10812378,85.60781097,86.83374023,86.90614319,86.36389923,
Madagascar,MDG,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,11.10937023,10.90874004,,11.14764023,,,,,13.23682976,17.04902077,,,,34.18878937,,,,20.80899048,18.98813057,18.57879066,,,,,,,,,,,,,,,21.46611023,24.25756073,26.83469009,29.36144066,30.65084076,,36.74787903,38.11174011,,38.35387039,38.51202011,38.31158829,36.90052032,36.52693176,34.59550095,
Maldives,MDV,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,1.95867002,1.881719947,,,,,,,,,3.746390104,4.431419849,6.618299961,9.488069534,,,,,,,,,,,50.36463928,52.88452911,56.12990952,65.0821991,34.36109924,40.05987167,51.29454041,60.84666824,61.06898117,67.7062912,67.87317657,,,,,,,,,,,,,,85.27813721,81.32687378,
Middle East & North Africa,MEA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,26.51799,26.67325,28.82555,30.19557,31.65934,33.89731,36.11561,38.37682,40.32851,41.62671,42.65622,43.42464,44.80382,45.79399,46.91136,48.20532,50.29733,51.7376,52.53431,53.74334,56.6711,57.0382,56.67348,58.23187,60.91004,61.50849,61.99418,63.72101,65.50047,67.28741,68.56438,69.6026,70.68886,71.84277,73.07995,72.9722,73.15188,72.04681,72.92374,74.32244,75.01231,78.12901,79.1259,77.4562,78.44446,79.42572,80.10653,80.36348,80.97066,81.69312,
Mexico,MEX,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,21.72648048,23.45034027,26.18873978,28.88978958,31.30151939,34.97874069,37.81752014,39.42660904,42.71453857,45.26966095,48.44015121,52.82170868,55.00307846,56.75376129,56.89992905,58.07146072,58.08023834,57.84991837,57.43997955,56.10926056,54.78707886,54.86931992,55.4769516,56.87181091,58.89295959,61.08742905,63.43072128,67.05233765,69.20176697,71.76502991,73.43566895,76.0056076,79.86402893,81.42749023,82.30407715,84.08560181,84.90705109,86.42752838,85.93801117,87.0699234,88.19017792,90.66719818,93.3275528,97.34338379,100.8327408,102.4040604,104.3850327,105.103363,,
Marshall Islands,MHL,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.51064301,,,68.25312042,63.04941177,65.36956024,61.52766037,67.23014832,72.59329224,76.87230682,77.40933228,,,,,,66.36650848,64.4405365,,,63.94496918,
Middle income,MIC,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,32.07248,34.26606,36.46974,38.1729,38.25843,38.91211,41.07474,42.62711,42.74694,44.37548,42.93858,41.96092,40.78548,40.73458,41.14568,39.82393,43.32517,44.41074,45.05229,45.27661,45.96601,47.39721,49.05069,50.55395,51.51115,52.82267,54.23209,55.42024,55.93863,56.21328,57.06028,57.51414,58.55661,59.68996,60.94327,61.95344,63.40037,65.48907,67.42404,68.41692,70.43414,71.98122,72.99159,74.56806,75.64626,75.8782,76.28038,75.94019,76.90622,77.21937,
North Macedonia,MKD,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.12917328,75.39964294,76.52422333,77.56510925,78.19698334,79.25824738,80.20085144,81.34819794,81.61261749,80.90370178,81.55896759,81.31913757,81.52539825,,81.57061768,81.22992706,81.01088715,82.19670868,,82.39087677,80.94806671,80.56838989,81.89321899,,81.44687653,79.990448,,
Mali,MLI,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,4.472869873,4.600090027,5.021420002,5.405200005,6.078209877,6.741580009,7.465950012,8.393969536,9.097700119,8.958760262,7.099500179,8.236229897,7.474410057,7.561270237,6.805449963,,6.101719856,6.228059769,6.88214016,6.797989845,7.230979919,8.27134037,8.379329681,9.57365036,10.73223972,11.27521992,12.28388023,13.36760998,15.1076498,17.45372009,,,22.12537956,23.99395943,25.83254051,27.7074604,30.30554008,33.73199081,36.67198944,39.28609848,41.2325592,,41.81766891,44.0181694,41.72013855,42.99298096,41.52313995,41.0272789,,
Malta,MLT,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,54.66690826,64.43538666,65.72226715,66.79665375,74.52388763,75.75559235,71.77391052,69.92336273,67.92048645,71.52308655,68.90299988,75.33647156,79.00350952,81.38672638,80.44693756,78.1076889,76.53296661,77.29418945,79.3538208,82.04988861,82.56127167,86.14266205,85.91175079,86.00708771,86.89495087,85.45440674,86.68573761,87.5417099,87.29165649,89.18390656,89.8692627,90.57868195,92.95391846,104.5033035,101.9356308,97.98583984,99.94029236,100.2095795,,104.2411194,93.30612183,94.04103088,94.07424927,94.43334198,94.90859222,95.80821991,104.7541199,107.2667389,,
