"","Country.Name","Region","IncomeGroup","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020"
"113","Israel","Middle East & North Africa","High income",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0285714285714286,0.0571428571428571,0.0857142857142857,0.114285714285714,0.142857142857143,0.171428571428571,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.275,0.35,0.425,0.5,0.5,0.5,0.4,0.3,0.2,0.35,0.5,0.5,0.5,0.35,0.2,0.2,0.2,0.2,0.2
"114","Italy","Europe & Central Asia","High income",0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.2,0.6,0,0.1,0.2,0.7,1.2,0.95,0.7,1.03333333333333,1.36666666666667,1.7,1.45,1.2,1.06666666666667,0.933333333333333,0.8,0.6,0.6,0.7,0.7,0.7,0.9,1.3,1.2,1.2,1.4,1.2,1.9,1.6,1.4,1.4,1.4,1.4
"115","Jamaica","Latin America & Caribbean","Upper middle income",6.1,6.1,6.1,6.1,6.1,6.1,6.1,6.1,6.1,6.1,6.1,6.1,6.1,6.1,6.1,6.1,6.1,6.1,6.1,6.1,6.1,6.1,6.1,6.1,6.1,6.1,6.1,6.1,6.1,5.35,4.6,6.3,8,9.7,7.6,5.5,3.4,3.13333333333333,2.86666666666667,2.6,2.63333333333333,2.66666666666667,2.7,2.2,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7
"116","Jordan","Middle East & North Africa","Upper middle income",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0.9,1.35,1.8,2.25,2.7,2.46,2.22,1.98,1.74,1.5,1.4,1.3,1.2,1.1,1,0.825,0.65,0.475,0.3,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"117","Japan","East Asia & Pacific","High income",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0,0.233333333333333,0.466666666666667,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7
"118","Kazakhstan","Europe & Central Asia","Upper middle income",5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,6.5,7.1,7.7,8.3,8.9,5.6,3.7,1.7,5.8,0.5,0.2,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0
"119","Kenya","Sub-Saharan Africa","Lower middle income",31.7,31.7,31.7,31.7,31.7,31.7,31.7,31.7,31.7,31.7,31.7,31.7,31.7,31.7,31.7,31.7,31.7,31.7,31.7,31.7,31.7,31.7,31.7,31.7,31.7,31.7,31.7,31.7,31.7,31.7,31.7,31.7,31.7,31.7,31.7,31.8666666666667,32.0333333333333,32.2,33.6625,35.125,36.5875,38.05,39.5125,40.975,42.4375,43.9,43.22,42.54,41.86,41.18,40.5,39.82,39.14,38.46,37.78,37.1,37.1,37.1,37.1,37.1,37.1
"120","Kyrgyz Republic","Europe & Central Asia","Lower middle income",27.3,27.3,27.3,27.3,27.3,27.3,27.3,27.3,27.3,27.3,27.3,27.3,27.3,27.3,27.3,27.3,27.3,27.3,27.3,27.3,27.3,27.3,27.3,27.3,27.3,27.3,27.3,27.3,27.3,27.3,27.3,27.3,27.3,27.3,27.3,27.3,27.3,27.3,27.3,31.2,35.1,31.4,28.3,22.3,9.9,12.1,7.3,7.9,2.9,1.4,2.8,0.9,2.5,2.2,0.9,1.8,1,1.1,0.6,0.6,0.6
"121","Cambodia","East Asia & Pacific","Lower middle income",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","Kiribati","East Asia & Pacific","Lower middle income",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","St. Kitts and Nevis","Latin America & Caribbean","High income",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","Korea, Rep.","East Asia & Pacific","High income",0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.35,0.5,0.35,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
"125","Kuwait","Middle East & North Africa","High income",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","Latin America & Caribbean (excluding high income)","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","Lao PDR","East Asia & Pacific","Lower middle income",30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,34.32,38.34,42.36,46.38,50.4,46.68,42.96,39.24,35.52,31.8,30.54,29.28,28.02,26.76,25.5,24.64,23.78,22.92,22.06,21.2,21.2,21.2,21.2,21.2,21.2,21.2,21.2,21.2
"128","Lebanon","Middle East & North Africa","Upper middle income",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","Liberia","Sub-Saharan Africa","Low income",71.4,71.4,71.4,71.4,71.4,71.4,71.4,71.4,71.4,71.4,71.4,71.4,71.4,71.4,71.4,71.4,71.4,71.4,71.4,71.4,71.4,71.4,71.4,71.4,71.4,71.4,71.4,71.4,71.4,71.4,71.4,71.4,71.4,71.4,71.4,71.4,71.4,71.4,71.4,71.4,71.4,71.4,71.4,71.4,71.4,71.4,71.4,71.4,67.1571428571429,62.9142857142857,58.6714285714286,54.4285714285714,50.1857142857143,45.9428571428572,41.7,43.05,44.4,44.4,44.4,44.4,44.4
"130","Libya","Middle East & North Africa","Upper middle income",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","St. Lucia","Latin America & Caribbean","Upper middle income",34.7,34.7,34.7,34.7,34.7,34.7,34.7,34.7,34.7,34.7,34.7,34.7,34.7,34.7,34.7,34.7,34.7,34.7,34.7,34.7,34.7,34.7,34.7,34.7,34.7,34.7,34.7,34.7,34.7,34.7,34.7,34.7,34.7,34.7,34.7,34.7,33.2666666666667,31.8333333333333,30.4,28.9666666666667,27.5333333333333,26.1,24.6666666666667,23.2333333333333,21.8,20.3666666666667,18.9333333333333,17.5,16.0666666666667,14.6333333333333,13.2,11.7666666666667,10.3333333333333,8.9,7.46666666666667,6.03333333333333,4.6,4.6,4.6,4.6,4.6
"132","Latin America & Caribbean","","",13.7,13.7,13.7,13.7,13.7,13.7,13.7,13.7,13.7,13.7,13.7,13.7,13.7,13.7,13.7,13.7,13.7,13.7,13.7,13.7,13.7,13.7,14.4,17,16.8,15.5,11.2,13.8,14.5,13.7,15.2,14.3,14.4,14.2,13.1,12.6,13.9,13.7,13.4,13.7,12.8,12.6,12.1,11.6,10.4,10,8.1,7.5,7,6.7,6.2,5.7,4.7,4.3,4.1,3.8,3.9,3.9,3.8,3.8,3.8
"133","Least developed countries: UN classification","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","Low income","","",65.8,65.8,65.8,65.8,65.8,65.8,65.8,65.8,65.8,65.8,65.8,65.8,65.8,65.8,65.8,65.8,65.8,65.8,65.8,65.8,65.8,65.8,65.8,65.8,65.8,65.8,65.8,65.8,65.8,65.8,65.8,65.8,65.8,65.8,65.8,65.8,64.7,63.3,63.1,62.9,61.8,59.7,59.8,60.5,56.1,54,52.8,51.6,50.1,49.8,48.5,47.2,45.6,44.9,44.5,45.3,45.8,45.5,45.5,45.5,45.5
"135","Liechtenstein","Europe & Central Asia","High income",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","Sri Lanka","South Asia","Lower middle income",14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,13.14,12.18,11.22,10.26,9.3,9.34,9.38,9.42,9.46,9.5,9.4,9.3,9.2,9.1,9,8.9,8.8,7.6,6.4,5.2,4,3.56666666666667,3.13333333333333,2.7,2.5,2.3,2.1,1.8,1.5,1.2,0.9,0.9,0.9,0.9,0.9
"137","Lower middle income","","",49.8,49.8,49.8,49.8,49.8,49.8,49.8,49.8,49.8,49.8,49.8,49.8,49.8,49.8,49.8,49.8,49.8,49.8,49.8,49.8,49.8,49.8,50,49.1,48.5,47.2,46.8,46.6,45,45,44.4,44.7,43.5,43.2,42.5,41.5,39.9,39.5166666666667,39.1333333333333,38.75,38.3666666666667,37.9833333333333,37.6,36.6,35,33,31.8,30.1,29,28.1,25.1,21.4,19.9,18.5,16.9,16.9,16.9,16.9,16.9,16.9,16.9
"138","Low & middle income","","",53.9,53.9,53.9,53.9,53.9,53.9,53.9,53.9,53.9,53.9,53.9,53.9,53.9,53.9,53.9,53.9,53.9,53.9,53.9,53.9,53.9,53.9,53.2,51.9,49.7,47.6,45.9,44.4,41.8,45.7,44.8,44.6,43.3,42.1,40.6,38.3,36.3,36.1,36.5,35.1,33.6,32.6,31.1,29.8,27.6,25.2,24.4,22.9,22.1,21.2,19.2,16.5,15.3,13.5,12.7,12,11.5,10.9,10.9,10.9,10.9
"139","Lesotho","Sub-Saharan Africa","Lower middle income",50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50.075,50.15,50.225,50.3,50.375,50.45,50.525,50.6,52.0125,53.425,54.8375,56.25,57.6625,59.075,60.4875,61.9,59.6266666666667,57.3533333333333,55.08,52.8066666666667,50.5333333333333,48.26,45.9866666666667,43.7133333333333,41.44,39.1666666666667,36.8933333333333,34.62,32.3466666666667,30.0733333333333,27.8,27.8,27.8,27.8
"140","Late-demographic dividend","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","Lithuania","Europe & Central Asia","High income",2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,1.8,1.5,1.3,1.4,2.2,1.5,0.7,0.9,0.7,1.3,0.7,1.3,1,1,1,1
"142","Luxembourg","Europe & Central Asia","High income",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333333333333333,0.0666666666666667,0.1,0,0,0,0,0,0,0,0.1,0,0.1,0.1,0.3,0.1,0.3,0.3,0.3,0.3
"143","Latvia","Europe & Central Asia","High income",2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.3,1.5,0.6,1.2,1.7,1.6,1,1,1.1,0.8,0.6,0.6,0.8,0.8,0.8,0.8
"144","Macao SAR, China","East Asia & Pacific","High income",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","St. Martin (French part)","Latin America & Caribbean","High income",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","Morocco","Middle East & North Africa","Lower middle income",10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,9.26666666666667,7.93333333333333,6.6,5.26666666666667,3.93333333333333,2.6,3.1625,3.725,4.2875,4.85,5.4125,5.975,6.5375,7.1,6.45,5.8,5.33333333333333,4.86666666666667,4.4,3.93333333333333,3.46666666666667,3,2.7,2.4,2.1,1.8,1.5,1.2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
"147","Monaco","Europe & Central Asia","High income",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","Moldova","Europe & Central Asia","Lower middle income",15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,26.9,38,35.1,26.9,16.1,7.4,8.4,13.6,2.4,1.1,1.2,1,0.5,0.3,0.3,0.1,0,0,0.2,0.1,0,0,0
"149","Madagascar","Sub-Saharan Africa","Low income",45.8,45.8,45.8,45.8,45.8,45.8,45.8,45.8,45.8,45.8,45.8,45.8,45.8,45.8,45.8,45.8,45.8,45.8,45.8,45.8,45.8,47.6538461538462,49.5076923076923,51.3615384615385,53.2153846153846,55.0692307692308,56.9230769230769,58.7769230769231,60.6307692307692,62.4846153846154,64.3384615384615,66.1923076923077,68.0461538461539,69.9,69.025,68.15,67.275,66.4,65.15,63.9,66.15,68.4,69.225,70.05,70.875,71.7,73,74.3,75.6,76.9,78.2,77.8,77.4,77.4,77.4,77.4,77.4,77.4,77.4,77.4,77.4
"150","Maldives","South Asia","Upper middle income",6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.07142857142857,5.64285714285714,5.21428571428571,4.78571428571429,4.35714285714286,3.92857142857143,3.5,3,2.5,2,1.5,1,0.5,0,0,0,0,0
"151","Middle East & North Africa","","",9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8.7,8.5,8.2,7.9,6.6,10.5,8.4,7.1,6.6,6.8,6.3,5.5,4.3,4,3.7,3.4,3.4,4.4,3.5,3.2,3,2.9,2.8,2.5,2.1,2.3,2.3,2.3,2.7,3.8,5.1,6.3,7.2,7.2,7.2
"152","Mexico","Latin America & Caribbean","Upper middle income",7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7.8,8.6,9.4,9.6,9.8,15.2,20.6,18.2,15.8,12.4,9,7.8,6.6,6.3,6,6.6,4.2,4.8,5.4,4.95,4.5,4.15,3.8,3.75,3.7,2.95,2.2,1.95,1.7,1.7,1.7
"153","Marshall Islands","East Asia & Pacific","Upper middle income",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","Middle income","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","North Macedonia","Europe & Central Asia","Upper middle income",9.8,9.8,9.8,9.8,9.8,9.8,9.8,9.8,9.8,9.8,9.8,9.8,9.8,9.8,9.8,9.8,9.8,9.8,9.8,9.8,9.8,9.8,9.8,9.8,9.8,9.8,9.8,9.8,9.8,9.8,9.8,9.8,9.8,9.8,9.8,9.8,9.8,9.8,9.8,9.8,9.8,9.8,9.8,9.8,9.8,9.8,9.8,9.8,9.8,9.8,10.4,9.1,6.9,5.2,4.5,5.5,4.3,4.6,4.6,4.6,4.6
"156","Mali","Sub-Saharan Africa","Low income",85.3,85.3,85.3,85.3,85.3,85.3,85.3,85.3,85.3,85.3,85.3,85.3,85.3,85.3,85.3,85.3,85.3,85.3,85.3,85.3,85.3,85.3,85.3,85.3,85.3,85.3,85.3,85.3,85.3,85.3,85.3,85.3,85.3,85.3,85.3,81.5142857142857,77.7285714285714,73.9428571428571,70.1571428571429,66.3714285714286,62.5857142857143,58.8,57.42,56.04,54.66,53.28,51.9,51.3666666666667,50.8333333333333,50.3,50.3,50.3,50.3,50.3,50.3,50.3,50.3,50.3,50.3,50.3,50.3
"157","Malta","Middle East & North Africa","High income",0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.1,0.4,0.2,0.2,0.1,0,0,0.1,0.1,0.2,0.2,0.2,0.2
"158","Myanmar","East Asia & Pacific","Lower middle income",4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,3.1,1.4,1.4,1.4,1.4
"159","Middle East & North Africa (excluding high income)","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","Montenegro","Europe & Central Asia","Upper middle income",3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.2,1.7,1.4,1.4,1.4,1.4,1.4,1.4
"161","Mongolia","East Asia & Pacific","Lower middle income",12.1,12.1,12.1,12.1,12.1,12.1,12.1,12.1,12.1,12.1,12.1,12.1,12.1,12.1,12.1,12.1,12.1,12.1,12.1,12.1,12.1,12.1,12.1,12.1,12.1,12.1,12.1,12.1,12.1,12.1,12.1,12.1,12.1,12.1,12.1,12.1,16.2,20.3,24.4,20.625,16.85,13.075,9.3,7.68,6.06,4.44,2.82,1.2,1.03333333333333,0.866666666666667,0.7,0.5,0.4,0.3,0.2,0.35,0.5,0.5,0.5,0.5,0.5
"162","Northern Mariana Islands","East Asia & Pacific","High income",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","Mozambique","Sub-Saharan Africa","Low income",82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,81.7333333333333,81.3666666666667,81,80.6333333333333,80.2666666666667,79.9,78.2,76.5,74.8,73.1,71.4,69.7,68.7,67.7,66.7,65.7,64.7,63.7,63.7,63.7,63.7,63.7,63.7,63.7
"164","Mauritania","Sub-Saharan Africa","Lower middle income",40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40.1833333333333,40.3666666666667,40.55,40.7333333333333,40.9166666666667,41.1,30.85,20.6,20.4,20.2,20,19.8,19.6,18.3,17,15.7,14.4,13.5,12.6,11.7,10.8,10,9.2,8.4,7.6,6.8,6,6,6,6,6,6,6
"165","Mauritius","Sub-Saharan Africa","High income",0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.433333333333333,0.466666666666667,0.5,0.533333333333333,0.566666666666667,0.6,0.52,0.44,0.36,0.28,0.2,0.2,0.2,0.2
"166","Malawi","Sub-Saharan Africa","Low income",63.8,63.8,63.8,63.8,63.8,63.8,63.8,63.8,63.8,63.8,63.8,63.8,63.8,63.8,63.8,63.8,63.8,63.8,63.8,63.8,63.8,63.8,63.8,63.8,63.8,63.8,63.8,63.8,63.8,63.8,63.8,63.8,63.8,63.8,63.8,63.8,63.8,63.8,65.2428571428571,66.6857142857143,68.1285714285714,69.5714285714286,71.0142857142857,72.4571428571429,73.9,73.6333333333333,73.3666666666667,73.1,72.8333333333333,72.5666666666667,72.3,72.05,71.8,71.55,71.3,71.05,70.8,70.8,70.8,70.8,70.8
"167","Malaysia","East Asia & Pacific","Upper middle income",2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.63333333333333,2.36666666666667,2.1,1.85,1.6,1.5,1.4,1.3,1.46666666666667,1.63333333333333,1.8,1.1,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.433333333333333,0.466666666666667,0.5,0.6,0.433333333333333,0.266666666666667,0.1,0.05,0,0,0,0,0,0,0,0
"168","North America","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
